timestamp,tweet_text,all_hashtags,followers_count,sentaiment_score
4/28/2020 23:31,"b'#marthamaccallum #FoxNews #Politicians   This is how I feel after the #CoronavirusUSA   Red, White, and Pink Slip Blues  https://t.co/nRtrsFJctw'","['marthamaccallum', 'FoxNews', 'Politicians', 'CoronavirusUSA']",6432,-0.033333333
4/28/2020 23:30,"b""Everyone is wearing a mask except our Vice President... Oh right because Jesus is supposedly protecting him.  Pence might want to die.  He just looks dead inside and doesn't care anymore.  #coronavirus  #Trump  #CoronavirusUSA  Absolute joke. https://t.co/U00eEugy37""","['coronavirus', 'Trump', 'CoronavirusUSA']",2143,0.095238095
4/28/2020 23:30,"b'So my wife and I are playing the card game WAR for house hold chores which include: toilets, vacuum, sinks &amp; mirrors, dusting, dishes, laundry. As an added bonus you could get GIVE OFF, this allows you to switch a duty. #triopia #CoronavirusUSA https://t.co/6ujoelpDVn'","['triopia', 'CoronavirusUSA']",46,-0.169444444
4/28/2020 23:28,b'And we don\xe2\x80\x99t wear masks!! #coronavirusUSA #Pence https://t.co/JYr08VImKX',"['coronavirusUSA', 'Pence']",221,0
4/28/2020 23:25,b'@atrupar How about dead immigrant bodies taken to the White House for him t see. No need t wear a mask. He wears a #ManipulationMask daily. Then talk about anything but #CoronavirusUSA .',"['ManipulationMask', 'CoronavirusUSA']",295,-0.066666667
4/28/2020 23:21,"b""I'm that #coronavirus slipping behind you,  yesterday appalling, falling - is why you run,  a reckoning you hear in the nightwaves, mass graves, now comes gravity surge.   #amwriting #poem #CoronavirusUSA""","['coronavirus', 'amwriting', 'poem', 'CoronavirusUSA']",409,-0.283333333
4/28/2020 23:20,b'Trump &amp; Pence said OVER A MONTH ago that any Americans who needed a #coronavirus test could get one.  This is STILL NOT TRUE. Where are the tests??!!  @realDonaldTrump #TrumpPressConferences @WhiteHouse @CDC #DrFauci @VP #CoronavirusUSA @GOP #MAGA #KAG #WhereAreTheTests #COVID19',"['coronavirus', 'TrumpPressConferences', 'DrFauci', 'CoronavirusUSA', 'MAGA', 'KAG', 'WhereAreTheTests', 'COVID19']",516,-0.2734375
4/28/2020 23:19,"b'The U.S. ""could be in for a bad fall"" if researchers don\'t find an effective treatment to fight the #coronavirus by then,Dr.#Fauci said Tuesday. The virus will certainly make a comeback in the U.S. even as cases begin to stabilize. https://t.co/y8KzZGphyD #COVID19 #CoronavirusUSA'","['coronavirus', 'Fauci', 'COVID19', 'CoronavirusUSA']",3536,0.038095238
4/28/2020 23:17,b'FACT!   #COVID19\xf0\x9f\x98\xb7  #CoronavirusPandemic #CoronavirusUSA  #TrumpIsKillingAmericans #TrumpHasBloodOnHisHands #TRUMPISADANGERTOTHENATION #TrumpIsACompleteFailure #TrumpMustGo   #JoeBidenForPresident2020  #BlueWave2020\xf0\x9f\x8c\x8a\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x8c\x8a\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x8c\x8a https://t.co/Ub0WYHkEkr',"['COVID19', 'CoronavirusPandemic', 'CoronavirusUSA', 'TrumpIsKillingAmericans', 'TrumpHasBloodOnHisHands', 'TRUMPISADANGERTOTHENATION', 'TrumpIsACompleteFailure', 'TrumpMustGo', 'JoeBidenForPresident2020', 'BlueWave2020']",13911,0
4/28/2020 23:15,b'Is this what you meant by getting there first Donald? #TrumpLiesAmericansDie #CoronavirusUSA #coronavirus https://t.co/GSBqsnns8u',"['TrumpLiesAmericansDie', 'CoronavirusUSA', 'coronavirus']",768,0.25
4/28/2020 23:14,"b""'Countries going through hell': Trump stresses COVID-19 should have been contained in #China  @realDonaldTrump #CoronavirusUSA https://t.co/Efq4fgwkWb""","['China', 'CoronavirusUSA']",321586,0
4/28/2020 23:12,"b'If #China has known about this for months, why is the rest of the world just now having to figure out symptoms ... #COVID19 #coronavirus #CoronavirusPandemic #CoronavirusUSA #CoronavirusOutbreak'","['China', 'COVID19', 'coronavirus', 'CoronavirusPandemic', 'CoronavirusUSA', 'CoronavirusOutbreak']",6273,0
4/28/2020 23:12,b'Total #Covid-19 cases surpass one million in the U.S. #coronavirus #CoronavirusUSA https://t.co/6FcvgCY7cd',"['Covid', 'coronavirus', 'CoronavirusUSA']",513,0
4/28/2020 23:10,"b'\xf0\x9f\x9a\x87 Los Angeles is ramping up production of its much-contested subway lines, in an unlikely twist during the #coronavirus pandemic. @NewsyNick reports #CoronavirusUSA https://t.co/69CxYilT9L'","['coronavirus', 'CoronavirusUSA']",143014,-0.5
4/28/2020 23:06,b'Trump Bleach Suggestion: Sarcasm? | The Daily Social Distancing Show https://t.co/QbuRMmQXBU via @YouTube #DonTheCon #TrumpLIES #COVID19 #Coronavirus #COVID19US #CoronavirusPandemic #CoronavirusLockdown #CoronavirusUSA #CoronavirusOutbreak',"['DonTheCon', 'TrumpLIES', 'COVID19', 'Coronavirus', 'COVID19US', 'CoronavirusPandemic', 'CoronavirusLockdown', 'CoronavirusUSA', 'CoronavirusOutbreak']",13241,0.016666667
4/28/2020 23:00,b'Lets not forget these facts.. #covid #covid19 #coronavirus #coronavirususa #pandemic #trump https://t.co/jkSGQrpkrG',"['covid', 'covid19', 'coronavirus', 'coronavirususa', 'pandemic', 'trump']",513,0
4/28/2020 22:58,"b'Check out ""thoughts"" on spotify! #musicreview #newmusic #newmusicalert #sixfeetaway #SocialDistancing #CoronavirusUSA  https://t.co/vkqCgW9rFZ'","['musicreview', 'newmusic', 'newmusicalert', 'sixfeetaway', 'SocialDistancing', 'CoronavirusUSA']",5,0
4/28/2020 22:54,"b'THE DIVINE ""MISS"" M?   #MikePence #CoronavirusPandemic #CoronavirusUSA #COVID19 \xf0\x9f\x98\xb7  #StayAtHome   #StayHome  #MikePenceIsACunt #RepublicansAreKillingUs   #SocialDistancing #AloneTogether   #WashYourHands  #TrumpIsKillingAmericans #ArrestThemAllNow https://t.co/kIw2Yoftqx'","['MikePence', 'CoronavirusPandemic', 'CoronavirusUSA', 'COVID19', 'StayAtHome', 'StayHome', 'MikePenceIsACunt', 'RepublicansAreKillingUs', 'SocialDistancing', 'AloneTogether', 'WashYourHands', 'TrumpIsKillingAmericans', 'ArrestThemAllNow']",13911,0
4/28/2020 22:54,"b'Saving me when I had you. Keep fighting on the front lines for everyone. You looked up to me as a kid, now I look up to you. I love you more than anything\xe2\x80\x9d. And we keep on fighting. #covid #CoronavirusUSA'","['covid', 'CoronavirusUSA']",393,0.5
4/28/2020 22:48,"b'Covidiots: OPEN UP AMERICA NOW!  Corona Chan: ""I\'m gonna end a lot more careers."" #ResponsibleRestartOhio #OpenUpAmerica #CoronavirusUSA https://t.co/R6xfibxsL2'","['ResponsibleRestartOhio', 'OpenUpAmerica', 'CoronavirusUSA']",2,0.25
4/28/2020 22:47,b'MIKE PENCE IS A C**T!   #CoronavirusPandemic #CoronavirusUSA #COVID19\xf0\x9f\x98\xb7  #StayAtHome  #StayHome  #MikePenceIsACunt #RepublicansAreKillingUs   #SocialDistancing #AloneTogether   #WashYourHands  #TrumpIsKillingAmericans #ArrestThemAllNow https://t.co/1ypIU0wKYL',"['CoronavirusPandemic', 'CoronavirusUSA', 'COVID19', 'StayAtHome', 'StayHome', 'MikePenceIsACunt', 'RepublicansAreKillingUs', 'SocialDistancing', 'AloneTogether', 'WashYourHands', 'TrumpIsKillingAmericans', 'ArrestThemAllNow']",13911,0
4/28/2020 22:46,"b""That's horrible. Any good #lawyers who can at least help him get a replacement check? #probono #COVID19 #CoronavirusUSA #Stimuluscheck https://t.co/XArMtW6OUa""","['lawyers', 'probono', 'COVID19', 'CoronavirusUSA', 'Stimuluscheck']",218,-0.2
4/28/2020 22:43,b'Liers Liers Liers... @SpeakerPelosi @RepAdamSchiff   #COVID19 #CoronavirusLiar #CoronavirusPandemic #CoronavirusUSA #CoronavirusOutbreak https://t.co/xfV7xJEoLV',"['COVID19', 'CoronavirusLiar', 'CoronavirusPandemic', 'CoronavirusUSA', 'CoronavirusOutbreak']",1756,0
4/28/2020 22:42,b'Oops forgot the following ... #coronavirus #COVID19 #CoronavirusPandemic #coronavirususa # https://t.co/LwAP13ZOHZ',"['coronavirus', 'COVID19', 'CoronavirusPandemic', 'coronavirususa']",80,0
4/28/2020 22:40,b'Have yet to receive my first check. #SSDI #CoronavirusUSA https://t.co/5oyCkZFS2G',"['SSDI', 'CoronavirusUSA']",218,0.25
4/28/2020 22:38,"b'FREE @Samsung and @Google smartphone repairs for our #FrontLineHeroes will be available now through June 30, 2020.  #coronavirus #frontlinestaff #FrontlineCoronaWarriors #CoronavirusUSA #ubreakifix #tech #news #business #samsung #google  Learn More \xe2\x9e\x94 https://t.co/imLoMJbEXY https://t.co/lgn9v0v0mi'","['FrontLineHeroes', 'coronavirus', 'frontlinestaff', 'FrontlineCoronaWarriors', 'CoronavirusUSA', 'ubreakifix', 'tech', 'news', 'business', 'samsung', 'google']",43,0.433333333
4/28/2020 22:37,b'Still have yet to receive my first. #disability #SSDI #CoronavirusUSA There may be another stimulus check for some https://t.co/WyzQiubfi8',"['disability', 'SSDI', 'CoronavirusUSA']",218,0.25
4/28/2020 22:33,b'Sending #PPE would have been more welcome than a display by the Blue Angels.  Trump knows one thing: Spectacle. His pandemic inaction embarrasses the nation daily.  #COVID19 #CoronavirusUSA',"['PPE', 'COVID19', 'CoronavirusUSA']",868,0.325
4/28/2020 22:32,"b'""Covid is killing too many people""  ""Abortions are essential""   Abortion kills more people every year than #COVID19 has globally.   #COVID19 #coronavirus #CoronavirusUSA https://t.co/xlmBZ5VUmz'","['COVID19', 'COVID19', 'coronavirus', 'CoronavirusUSA']",4378,0.25
4/28/2020 22:30,"b'STOP blocking $$ aid to our states, @SenateMajLdr!!!  Our firefighters, teachers, &amp; other state-employed helpers need OUR help. This is taxpayer --OUR-- money, not yours. @SenateGOP stop making it harder for Americans!!  #CoronavirusUSA @SenSchumer @JudyWoodruff @HouseDemocrats'",['CoronavirusUSA'],516,-0.140625
4/28/2020 22:30,b'Wearing a mask; that only applies to other people! #coronavirus #MikePence #WhiteHouse #CoronavirusUSA @VP https://t.co/mhU0Ni0ChP',"['coronavirus', 'MikePence', 'WhiteHouse', 'CoronavirusUSA']",59,-0.078125
4/28/2020 22:28,"b'Americans represent just 4.4% of the global population, yet account for nearly one-third of all #COVID19 cases worldwide via @Reuters #NotWinning #CoronavirusUSA https://t.co/YVH1Kc5o3Z'","['COVID19', 'NotWinning', 'CoronavirusUSA']",1883,0.05
4/28/2020 22:24,"b""U.S. Military Death Toll Vietnam War 58,220 over 12 years U.S. Death Toll Covid-19 58,986+ in 58 Days  #Trump did it, he's helped kill more Americans than LBJ  #TrumpVirus2020 #TrumpVirusCatastrophe #TrumpViris #CoronaUpdate #CoronavirusUSA""","['Trump', 'TrumpVirus2020', 'TrumpVirusCatastrophe', 'TrumpViris', 'CoronaUpdate', 'CoronavirusUSA']",381,0.2
4/28/2020 22:23,b'I went to our @dallasnews and @aldiadallas newsroom today and it was really sad to see it so empty and quiet. We shall return stronger to help build our communities in North Texas #TogetherWeAreStrong #ApartNotAlone #StayAtHomeAndStaySafe #CoronavirusUSA https://t.co/2MsxHmEgG9',"['TogetherWeAreStrong', 'ApartNotAlone', 'StayAtHomeAndStaySafe', 'CoronavirusUSA']",5535,-0.2
4/28/2020 22:22,"b""@realDonaldTrump @senatemajldr @SenSchumer @SpeakerPelosi @GOPLeader @VP he has acted and how he put the American people and the nation behind his own personal need to be re-elected? And if they won't vote for him, why would they vote for you who are backing him and pushing his lies? &gt;20  #MAGA #KAG   #COVID19USA #CoronavirusUSA   Here are the numbers https://t.co/7vZvW6ZIw3""","['MAGA', 'KAG', 'COVID19USA', 'CoronavirusUSA']",7,0.05
4/28/2020 22:22,b'And idiot Pence was placed in charge of the national response to the coronavirus pandemic by moron Trump. Vladimir Putin couldn\xe2\x80\x99t have picked a more incompetent pair of asshats.  We\xe2\x80\x99re being led to ruin. #CoronavirusUSA https://t.co/ftWLRsyL64',['CoronavirusUSA'],6496,-0.3625
4/28/2020 22:21,"b'With less than 5% of the worlds population, we\xe2\x80\x99re 33% of the cases globally and about 25% of the deaths. Let that sink in. #USA #CoronavirusUSA'","['USA', 'CoronavirusUSA']",65,-0.083333333
4/28/2020 22:18,"b""@CNN Trump's reaction to the Coronavirus showed her long-standing disregard for science. #coronavirus #CoronavirusUSA""","['coronavirus', 'CoronavirusUSA']",175,0
4/28/2020 22:14,b'Donations are being sought for the Cheshire Human Services COVID-19 Assistance Program. Please stay safe and healthy as we work together through this pandemic. #CoronaVirusCT #CoronaVirusUSA #HopesAndPrayers https://t.co/ToLePLorKD',"['CoronaVirusCT', 'CoronaVirusUSA', 'HopesAndPrayers']",820,0.333333333
4/28/2020 22:14,b'THIS.  #CoronavirusUSA  #CoronaVirusUpdates  #Covid19usa https://t.co/ZIWfxMDGC6',"['CoronavirusUSA', 'CoronaVirusUpdates', 'Covid19usa']",3251,0
4/28/2020 22:12,"b""An early reduction in restrictions on Corona could lead to an increase in casualties in the United States.The Trump administration does not heed any of the doctors' recommendations. #coronavirus #CoronavirusUSA #COVID19 #CoronaVirusUpdate https://t.co/R2zdUvI57H""","['coronavirus', 'CoronavirusUSA', 'COVID19', 'CoronaVirusUpdate']",175,0.1
4/28/2020 22:11,"b'Has anybody studied the relationship among immunity for bone spurs, homophobia and #Covid_19?  If @VP and @POTUS don\xe2\x80\x99t feel at risk and don\xe2\x80\x99t need masks?  Just speculating.  #coronavirus #CoronavirusUSA #Trump #COVIDIOT'","['Covid_19', 'coronavirus', 'CoronavirusUSA', 'Trump', 'COVIDIOT']",98,0
4/28/2020 22:10,"b'@CNN Another 4.5 million people in the United States registered as unemployed last week, according to the Department of Labor. This is due to the outbreak of the coronavirus. #CoronavirusUSA #CoronaVirusUpdate #coronavirus'","['CoronavirusUSA', 'CoronaVirusUpdate', 'coronavirus']",175,-0.0625
4/28/2020 22:07,b'@CNN Saudi Arabia remains at the top of the list of Arab countries affected by the coronavirus. #CoronaVirusUpdate #coronavirus #CoronavirusUSA',"['CoronaVirusUpdate', 'coronavirus', 'CoronavirusUSA']",175,0.5
4/28/2020 22:06,b'2020 described in one picture #oof #depression2020 #coronavirus #CoronavirusUSA #War #tank #roblox https://t.co/JYKo8kKGiU',"['oof', 'depression2020', 'coronavirus', 'CoronavirusUSA', 'War', 'tank', 'roblox']",11,0
4/28/2020 22:06,"b'Trump has not heeded the warnings of intelligence agencies about the outbreak of corona, which is why she has now spent all her time on corona. #Covid_19 #coronavirus #CoronavirusUSA #CoronaVirusUpdate https://t.co/kDJW0oBZSP'","['Covid_19', 'coronavirus', 'CoronavirusUSA', 'CoronaVirusUpdate']",175,-0.1
4/28/2020 22:03,"b""@WhiteHouse Is this the #winning we've heard so much about? If so...  We're #1! We're #1! We're #1!   #PresidentPineSol #coronavirus #CoronavirusUSA #coronavirusbriefing #Covid_19 #COVIDIOT #Covid19usa https://t.co/m9sh1p7QMD""","['winning', 'PresidentPineSol', 'coronavirus', 'CoronavirusUSA', 'coronavirusbriefing', 'Covid_19', 'COVIDIOT', 'Covid19usa']",1201,0.4453125
4/28/2020 22:03,b'US intelligence agencies have warned Trump more than 10 times a day about the Corona threat in January and February. #coronavirus #Covid_19 #CoronavirusUSA #Corona https://t.co/Z9iBjY3VE2',"['coronavirus', 'Covid_19', 'CoronavirusUSA', 'Corona']",175,0.5
4/28/2020 22:02,"b'So it is now 6:00 p.m. in Cucumber, #WestVirginia, Woodstock, #Virginia, Eden #NorthCarolina, #WashingtonDC and #NYC (and where I am). What time is it where you are?! #CoronavirusUSA #CoronaCrisis #coronapocalypse'","['WestVirginia', 'Virginia', 'NorthCarolina', 'WashingtonDC', 'NYC', 'CoronavirusUSA', 'CoronaCrisis', 'coronapocalypse']",1006,0
4/28/2020 22:01,b'#USA #CoronavirusUSA #coronavirus death toll exceeds #Americans killed in #VietnamWar as cases top 1 million: https://t.co/8KaJDjTwrn',"['USA', 'CoronavirusUSA', 'coronavirus', 'Americans', 'VietnamWar']",517592,0.15
4/28/2020 21:58,b'A very cute #Covid tune! \xf0\x9f\x8e\xa4\xf0\x9f\x8e\xb6\xf0\x9f\x8e\xb8\xf0\x9f\x8e\xb5\xe2\x9d\xa4\xef\xb8\x8f #Covid_19 #COVID19Pandemic #coronavirus #CoronavirusUSA https://t.co/o6LzacPqHG',"['Covid', 'Covid_19', 'COVID19Pandemic', 'coronavirus', 'CoronavirusUSA']",101053,0.8125
4/28/2020 21:58,"b""My Brother's Life-saving Discovery https://t.co/wJfVZ4q0sc via @YouTube #covid19 #covidcure #coronavirus #coronacure #CoronavirusUSA""","['covid19', 'covidcure', 'coronavirus', 'coronacure', 'CoronavirusUSA']",127,0
4/28/2020 21:56,b'Ramadan Kareem! May Allah give you all the prosperity and success. May Allah bless you with wealth and happiness and gives you a healthy life. #Ramadan #RamadanMubarak #ramadankareem #StayHome #StaySafe #coronavirus #CoronavirusUSA #coronavirusnigeria #Covid_19 #COVID19Pandemic https://t.co/MYcuX1ydgA',"['Ramadan', 'RamadanMubarak', 'ramadankareem', 'StayHome', 'StaySafe', 'coronavirus', 'CoronavirusUSA', 'coronavirusnigeria', 'Covid_19', 'COVID19Pandemic']",0,0.5
4/28/2020 21:55,b'How this anti-science jerk in charge of anything to do with the #Coronavirus  pandemic?!   What does #Pence actually DO?! What are we paying him for?  @VP #CoronavirusUSA @WhiteHouse @CDC @GOP @FoxNews @TheHill #WhereAreTheTests #TrumpLies https://t.co/9kE5PHEPc6 via  @GoogleNews',"['Coronavirus', 'Pence', 'CoronavirusUSA', 'WhereAreTheTests', 'TrumpLies']",516,0
4/28/2020 21:55,"b"".#coronavirus #CoronavirusUSA 'we have passed the surge' in #RhodeIsland says @RIHospital &amp; @BrownMedicine @BrownUResearch @BrownUResearch &amp; national &amp; #international #CriticalCare expert Dr Mitchell Levy w #podcast only at @projo https://t.co/fJYGu2QLJ9 https://t.co/E2YrxjUpoP""","['coronavirus', 'CoronavirusUSA', 'RhodeIsland', 'international', 'CriticalCare', 'podcast']",4046,0
4/28/2020 21:54,b'#Trump was warned more than a dozen times about the dangers of the novel #coronavirus in January and February https://t.co/VURGApdzym #USA #CoronaVirusUpdates #CoronavirusUSA #Covid_19 #TrumpIsAnIdiot #TrumpPandemicFailure @realDonaldTrump',"['Trump', 'coronavirus', 'USA', 'CoronaVirusUpdates', 'CoronavirusUSA', 'Covid_19', 'TrumpIsAnIdiot', 'TrumpPandemicFailure']",211,0.5
4/28/2020 21:53,b'Pharming Group Might Have An Effective COVID-19 Treatment Ready For Use #Covid19usa #coronavirus #CoronaUpdate #medicine #Vaccin #CoronavirusUSA #Trending #PressBriefing #CoronaCrisis #COVIDUSA #COVIDpandemic https://t.co/YR2XgEdcY4',"['Covid19usa', 'coronavirus', 'CoronaUpdate', 'medicine', 'Vaccin', 'CoronavirusUSA', 'Trending', 'PressBriefing', 'CoronaCrisis', 'COVIDUSA', 'COVIDpandemic']",0,0.4
4/28/2020 21:53,"b'So bozo .@Mike_Pence .@VP not wearing a mask? Nice way of leading by example. Total JACKASS, just like the cult leader .@realDonaldTrump ! .@WhiteHouse .@CDCgov .@HHSGov .@HHS_ASH #coronavirus #CoronavirusUSA https://t.co/8riw1IQLB2'","['coronavirus', 'CoronavirusUSA']",248,-0.008333333
4/28/2020 21:52,b'#lifeisgood but by the time you finish reading this tweet that could dramatically change! @VaDem58 @ECarterTurner @BilgeEbiri #CoronavirusUSA #SelfQuarantine',"['lifeisgood', 'CoronavirusUSA', 'SelfQuarantine']",1006,0
4/28/2020 21:50,b'#Trump isn\xe2\x80\x99t fighting #science \xe2\x80\x94 he\xe2\x80\x99s claiming he\xe2\x80\x99s the top authority on science: historian https://t.co/rNdfHWezI0 #USA #TrumpPandemicFailure #coronavirus #CoronavirusUSA #CoronaVirusUpdates @realDonaldTrump',"['Trump', 'science', 'USA', 'TrumpPandemicFailure', 'coronavirus', 'CoronavirusUSA', 'CoronaVirusUpdates']",211,0.5
4/28/2020 21:50,"b""Official #Covid_19 mortality count in the US is set to far exceed yesterday's. I wonder how liberals will be celebrating this glorious turn of events. #CoronavirusUSA #CoronaCrisis #CoronaHoax""","['Covid_19', 'CoronavirusUSA', 'CoronaCrisis', 'CoronaHoax']",14,0.1
4/28/2020 21:49,"b'Republicans, Who Do You Think Is Bailing Out Your State #CoronavirusUSA? https://t.co/fqktAX1jSH'",['CoronavirusUSA'],24022,0
4/28/2020 21:49,"b""Putting these people's lives at risk so outrages me I can't even come up with a rational comment. #coronavirus #COVID19 #Covid_19 #CoronavirusUSA https://t.co/qfbXsBPzSs""","['coronavirus', 'COVID19', 'Covid_19', 'CoronavirusUSA']",295,0
4/28/2020 21:48,b'\xe2\x80\x98Conscience Wouldn\xe2\x80\x99t Let\xe2\x80\x99 Them Stay Away. So They Came to #NewYorkCity #CoronavirusUSA https://t.co/nKTD4PlXBc',"['NewYorkCity', 'CoronavirusUSA']",24022,0
4/28/2020 21:48,b'Feeling lonely during the coronavirus outbreak? https://t.co/3imavV5a7u #corona #coronavirus #mentalhealth #lonely #CoronavirusUSA @drjenonline',"['corona', 'coronavirus', 'mentalhealth', 'lonely', 'CoronavirusUSA']",2,-0.1
4/28/2020 21:47,b'U.S. Passes 1 Million Known #CoronavirusUSA Cases https://t.co/UCwDGn1O2c',['CoronavirusUSA'],24022,0
4/28/2020 21:45,"b'""liability protection"" Is this a euphemism for if a worker gets sick and die at your business, then no fuss, no muss?? #CoronavirusUSA https://t.co/gZlsnMic0t'",['CoronavirusUSA'],387,-0.714285714
4/28/2020 21:45,b'Hey peeps! What\xe2\x80\x99s happening. Just chilling here... how about you?#CoronavirusUSA',['CoronavirusUSA'],816,-0.5
4/28/2020 21:44,b'I saw Pence visiting the Mayo Clinic not wearing a mask. I think this is despicable and not Christian at all. I am disgusted. #COVID19 #ufo2020 #CoronavirusUSA #brokebackmountain #TXT_Eternity #survivo2020 #Pence #artvsartist2020 #aliensarereal #pandemic',"['COVID19', 'ufo2020', 'CoronavirusUSA', 'brokebackmountain', 'TXT_Eternity', 'survivo2020', 'Pence', 'artvsartist2020', 'aliensarereal', 'pandemic']",1815,-0.5
4/28/2020 21:43,"b'Grandson David works at Tesla, so hopes are high...#Tesla, #coronavirus #TechNews #CoronaCrisis #CoronavirusUSA https://t.co/jokSCSyoJJ'","['Tesla', 'coronavirus', 'TechNews', 'CoronaCrisis', 'CoronavirusUSA']",1961,0
4/28/2020 21:41,"b'1 million #Americans #infected with #CoronavirusUSA more than 57,000 #USAdead  https://t.co/n62FfOnVlB'","['Americans', 'infected', 'CoronavirusUSA', 'USAdead']",24022,0.5
4/28/2020 21:41,"b'For today\'s musical interlude, here\'s ""Dr. Fauci"" to the tune of ""Mr. Sandman""...https://t.co/fNm9Zdt5pC #POTUS45 #DrFauci #MrSandman #coronavirus #CoronavirusUSA #Coronavirustruth #CoronaCrisis'","['POTUS45', 'DrFauci', 'MrSandman', 'coronavirus', 'CoronavirusUSA', 'Coronavirustruth', 'CoronaCrisis']",1961,0
4/28/2020 21:39,"b""Pence at the Mayo Clinic today. He was informed of the requirement to wear a face mask before he went. So, why was he even allowed in? Good thing STUPID is not contagious. He's a f'ing moron. #CoronavirusUSA #coronaidiot https://t.co/x4zyQHdQYq""","['CoronavirusUSA', 'coronaidiot']",24,-0.3
4/28/2020 21:39,"b""\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f perhaps reptilians can't catch the coronavirus, nor pass it on? #COVID19 #CoronaVirusUSA https://t.co/4ieIH6HGGV""","['COVID19', 'CoronaVirusUSA']",80,0
4/28/2020 21:38,"b'For up to date Coronavirus Numbers in the USA and Kansas, click on the link below: \xf0\x9f\x98\xb7\xf0\x9f\x87\xba\xf0\x9f\x87\xb2\xf0\x9f\x98\xb7\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x98\xb7\xf0\x9f\x87\xba\xf0\x9f\x87\xb2\xf0\x9f\x98\xb7\xf0\x9f\x87\xba\xf0\x9f\x87\xb8. #CoronavirusUSA https://t.co/tvyu6lj4ui'",['CoronavirusUSA'],1891,0
4/28/2020 21:38,b'The damage caused to the US economy by the Corona outbreak is similar to the damage caused by natural disasters. #coronavirus #COVID19 #CoronavirusUSA #Covid_19 https://t.co/VPfP78ktXI',"['coronavirus', 'COVID19', 'CoronavirusUSA', 'Covid_19']",168,0.05
4/28/2020 21:37,"b'As more states begin to lift #ShelterInPlace orders, there\xe2\x80\x99s a lot for organizations to consider before they reopen their doors. Learn how you can prepare here: https://t.co/iwouiTk95f  #coronavirus #business #OpenAmerica #covid19 #employers #openforbusiness #CoronavirusUSA https://t.co/ToZjOnis1E'","['ShelterInPlace', 'coronavirus', 'business', 'OpenAmerica', 'covid19', 'employers', 'openforbusiness', 'CoronavirusUSA']",17,0.5
4/28/2020 21:34,"b'Kangaroo Crew  CLICK &amp; PLAY  https://t.co/8D0QcF0wEo\xe2\x80\xa6\xe2\x80\xa6 , https://t.co/vmaTJrBiwg\xe2\x80\xa6\xe2\x80\xa6 #preK #homeschool #SocialDistancing  #health  #kids #mom #dad #homebound #NJ #freeresources #fun #literacy #games #story  #CoronavirusUSA #CNNSesameStreet #Masks #Alphabet https://t.co/uVa4xgTttZ'","['preK', 'homeschool', 'SocialDistancing', 'health', 'kids', 'mom', 'dad', 'homebound', 'NJ', 'freeresources', 'fun', 'literacy', 'games', 'story', 'CoronavirusUSA', 'CNNSesameStreet', 'Masks', 'Alphabet']",5850,0.3
4/28/2020 21:33,"b""@CNN Trump's comments on prescription drugs for the treatment of corona are very stupid and have no medical aspect at all. #coronavirus #COVID19 #CoronavirusUSA""","['coronavirus', 'COVID19', 'CoronavirusUSA']",168,-0.5
4/28/2020 21:32,b'It may come to that if things don\xe2\x80\x99t get better soon #CoronavirusUSA https://t.co/ViFhwqnIDm',['CoronavirusUSA'],23322,0.5
4/28/2020 21:31,b'Wtf. One: this is grossly irresponsible. Two: What a dick. #COVID19Pandemic #CoronavirusUSA https://t.co/oZNdNhSPvP',"['COVID19Pandemic', 'CoronavirusUSA']",254,0
4/28/2020 21:30,"b""Are you curious about COVID-19 statistics? Do you want to know what's going to happen over the next few weeks? Find out in Victoria Pittore's Coronavirus Recap! https://t.co/tI9p3kQWo7 #COVID19 #StayHome #CoronavirusUSA https://t.co/tNrxdahgXt""","['COVID19', 'StayHome', 'CoronavirusUSA']",184,-0.116666667
4/28/2020 21:30,"b""#tomilahren compared social distancing measures to 'WILLFUL SLAVERY'\xc2\xa0#CoronavirusUSA  https://t.co/7IstjR30Di @MailOnline""","['tomilahren', 'CoronavirusUSA']",24018,0.033333333
4/28/2020 21:27,b'Alabama and Ohio are latest to lift #CoronavirusUSA restrictions https://t.co/EcVTns3DcS @MailOnline',['CoronavirusUSA'],24018,0.5
4/28/2020 21:27,b'80 deaths in ONE long-term care facility for veterans! #coronavirus #COVID19 #CoronavirusUSA #CoronavirusUpdate #CoronavirusPandemic  https://t.co/jy4q3q1t9e',"['coronavirus', 'COVID19', 'CoronavirusUSA', 'CoronavirusUpdate', 'CoronavirusPandemic']",358,0
4/28/2020 21:23,"b'@CNN Following the outbreak of corona and the increase in domestic violence and the occurrence of violent behavior, especially against women and children in the United States, a special contact line has been set up for this purpose. #coronavirus #CoronavirusUSA #COVID19'","['coronavirus', 'CoronavirusUSA', 'COVID19']",168,-0.088571429
